auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
620,bottom,outgoing_down,substrate,3,1,3,1,s,1.8849555921538758e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.2036478942776917e-01+9.4026555135613547e-04j,-4.2036478942776917e-01-9.4026555135613547e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.6961810037411105e-04-1.2870500869981692e-03j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6961810037411105e-04-1.2870500869981692e-03j,-4.3115421838517659e-01-8.6118772124377285e-01j,-1.2246387128778489e-03+3.2272527681501367e-04j,0.007243112718907809,1.448622543781562e-06,dtn_port_modal_amplitudes,0.0,1.448622543781562e-06
621,bottom,outgoing_down,substrate,3,1,3,1,p,1.8849555921538758e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.2036478942776917e-01+9.4026555135613547e-04j,-4.2036478942776917e-01-9.4026555135613547e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.0904530009417400e-05-3.8765034829356621e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,8.0904530009417400e-05-3.8765034829356621e-04j,-4.3115421838517659e-01-8.6118772124377285e-01j,-3.6872204948632160e-04+9.7463095088145418e-05j,0.0006568692090365182,1.3137384180730366e-07,dtn_port_modal_amplitudes,0.0,1.3137384180730366e-07
622,bottom,outgoing_down,substrate,3,2,3,2,s,1.8849555921538758e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.0603336614299962e-01+9.7345332541662040e-04j,-4.0603336614299962e-01-9.7345332541662040e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,3.1957055956976018e-06-2.2117959751793495e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,3.1957055956976018e-06-2.2117959751793495e-06j,-8.2821268268265413e-01-4.8902212157079789e-01j,-3.7283410647406374e-06+2.6906674782627457e-07j,6.094988987124683e-08,1.2189977974249369e-11,dtn_port_modal_amplitudes,0.0,1.2189977974249369e-11
623,bottom,outgoing_down,substrate,3,2,3,2,p,1.8849555921538758e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.0603336614299962e-01+9.7345332541662040e-04j,-4.0603336614299962e-01-9.7345332541662040e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.1513653146882024e-06-1.3369101407672433e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.1513653146882024e-06-1.3369101407672433e-06j,-8.2821268268265413e-01-4.8902212157079789e-01j,-2.4355666720958399e-06+5.5180703727831169e-08j,2.5888598550578932e-08,5.177719710115787e-12,dtn_port_modal_amplitudes,0.0,5.177719710115787e-12
624,bottom,outgoing_down,substrate,3,3,3,3,s,1.8849555921538758e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.8095145951792858e-01+1.0375456521473320e-03j,-3.8095145951792858e-01-1.0375456521473320e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.2540870349443832e-04+1.5451337805163110e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2540870349443832e-04+1.5451337805163110e-04j,-8.5536520308106545e-01+4.3439400928633520e-01j,-1.7438992691287664e-04-7.7688577485524588e-05j,0.00014916249625817436,2.9832499251634876e-08,dtn_port_modal_amplitudes,0.0,2.9832499251634876e-08
625,bottom,outgoing_down,substrate,3,3,3,3,p,1.8849555921538758e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.8095145951792858e-01+1.0375456521473320e-03j,-3.8095145951792858e-01-1.0375456521473320e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.0264801806651688e-04+1.2604887297843769e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0264801806651688e-04+1.2604887297843769e-04j,-8.5536520308106545e-01+4.3439400928633520e-01j,-1.4255641811846263e-04-6.3228135720130337e-05j,9.953124334125644e-05,1.990624866825129e-08,dtn_port_modal_amplitudes,0.0,1.990624866825129e-08
626,bottom,outgoing_down,substrate,3,4,3,4,s,1.8849555921538758e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.4276723208213405e-01+1.1531281100035143e-03j,-3.4276723208213405e-01-1.1531281100035143e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.2784946894206559e-06+1.3649054824196568e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2784946894206559e-06+1.3649054824196568e-06j,3.9501946928824944e-01+8.6938860342575286e-01j,-6.8160297746618614e-07+1.6506729518167007e-06j,1.1744082516051495e-08,2.3488165032102993e-12,dtn_port_modal_amplitudes,0.0,2.3488165032102993e-12
627,bottom,outgoing_down,substrate,3,4,3,4,p,1.8849555921538758e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.4276723208213405e-01+1.1531281100035143e-03j,-3.4276723208213405e-01-1.1531281100035143e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.3248302942703437e-06+1.9631939627765501e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3248302942703437e-06+1.9631939627765501e-06j,3.9501946928824944e-01+8.6938860342575286e-01j,-1.1834446978125077e-06+1.9272921965977116e-06j,1.883512679945705e-08,3.76702535989141e-12,dtn_port_modal_amplitudes,0.0,3.76702535989141e-12
628,bottom,outgoing_down,substrate,3,5,3,5,s,1.8849555921538758e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.8628547986598113e-01+1.3806307280656977e-03j,-2.8628547986598113e-01-1.3806307280656977e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.9486257139864018e-06-5.5658257465860787e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,8.9486257139864018e-06-5.5658257465860787e-05j,4.1656890269338553e-01-8.4964759730556294e-01j,-4.3562185531793895e-05-3.0788677575454888e-05j,8.751814359397855e-06,1.7503628718795712e-09,dtn_port_modal_amplitudes,0.0,1.7503628718795712e-09
629,bottom,outgoing_down,substrate,3,5,3,5,p,1.8849555921538758e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.8628547986598113e-01+1.3806307280656977e-03j,-2.8628547986598113e-01-1.3806307280656977e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,9.0241294764602154e-06-5.7047478140752798e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,9.0241294764602154e-06-5.7047478140752798e-05j,4.1656890269338553e-01-8.4964759730556294e-01j,-4.4711081020860166e-05-3.1431535297967022e-05j,9.18674524167184e-06,1.8373490483343684e-09,dtn_port_modal_amplitudes,0.0,1.8373490483343684e-09
630,bottom,outgoing_down,substrate,3,6,3,6,s,1.8849555921538758e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.9630401061771338e-01+2.0134816871965710e-03j,-1.9630401061771338e-01-2.0134816871965710e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-3.6360961077557484e-07-6.7733146626072560e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.6360961077557484e-07-6.7733146626072560e-08j,1.6802807490824362e-03+9.2261714388299876e-01j,6.1880796057187877e-08-3.3558627128452030e-07j,2.4557423096672783e-10,4.9114846193345576e-14,dtn_port_modal_amplitudes,0.0,4.9114846193345576e-14
631,bottom,outgoing_down,substrate,3,6,3,6,p,1.8849555921538758e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.9630401061771338e-01+2.0134816871965710e-03j,-1.9630401061771338e-01-2.0134816871965710e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-6.2464479063825105e-07-1.3459031676535255e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2464479063825105e-07-1.3459031676535255e-07j,1.6802807490824362e-03+9.2261714388299876e-01j,1.2312575503163358e-07-5.7653414219833063e-07j,7.329465924795253e-10,1.465893184959051e-13,dtn_port_modal_amplitudes,0.0,1.465893184959051e-13
632,bottom,outgoing_down,substrate,4,-6,4,-6,s,2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.6004750530166257e-07+3.3174843580167447e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.6004750530166257e-07+3.3174843580167447e-07j,-4.3765768119456150e-01-7.3977113882172019e-01j,4.4676124256499746e-07+1.9513761575621856e-07j,2.6670500940188514e-10,5.334100188037704e-14,dtn_port_modal_amplitudes,0.0,5.334100188037704e-14
633,bottom,outgoing_down,substrate,4,-6,4,-6,p,2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.4583534347168367e-08-2.0166576520651827e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,8.4583534347168367e-08-2.0166576520651827e-07j,-4.3765768119456150e-01-7.3977113882172019e-01j,-1.8620514629780193e-07+2.5688113647040843e-08j,3.964788945757065e-11,7.929577891514131e-15,dtn_port_modal_amplitudes,0.0,7.929577891514131e-15
634,bottom,outgoing_down,substrate,4,-5,4,-5,s,2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-3.1770310994681665e-07-7.5765561281448389e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1770310994681665e-07-7.5765561281448389e-07j,-9.2959403259829909e-01+9.4819525466393023e-02j,3.6717546081850067e-07+6.7418767831259722e-07j,1.4756947981409699e-09,2.95138959628194e-13,dtn_port_modal_amplitudes,0.0,2.95138959628194e-13
635,bottom,outgoing_down,substrate,4,-5,4,-5,p,2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.0196847386536041e-07+4.8301838593917707e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0196847386536041e-07+4.8301838593917707e-07j,-9.2959403259829909e-01+9.4819525466393023e-02j,-2.3354826222452039e-07-4.2986045435323610e-07j,5.992572406818093e-10,1.1985144813636187e-13,dtn_port_modal_amplitudes,0.0,1.1985144813636187e-13
636,bottom,outgoing_down,substrate,4,-4,4,-4,s,2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-9.9016144428512968e-07-1.1323202492851869e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.9016144428512968e-07-1.1323202492851869e-07j,7.9553636785288406e-01-5.1672885145664971e-01j,-8.4621969316398210e-07+4.2156479202585149e-07j,2.878308724499786e-09,5.756617448999572e-13,dtn_port_modal_amplitudes,0.0,5.756617448999572e-13
637,bottom,outgoing_down,substrate,4,-4,4,-4,p,2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.8232580902243106e-07+9.2938412700547222e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,6.8232580902243106e-07+9.2938412700547222e-08j,7.9553636785288406e-01-5.1672885145664971e-01j,5.9083895505294325e-07-2.7864154434158446e-07j,1.374199404810248e-09,2.7483988096204966e-13,dtn_port_modal_amplitudes,0.0,2.7483988096204966e-13
638,bottom,outgoing_down,substrate,4,-3,4,-3,s,2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.4464142877243837e-06+2.1970601448543386e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4464142877243837e-06+2.1970601448543386e-06j,3.9501946928824638e-01+8.6938860342575441e-01j,-1.3387372466694764e-06+2.1253776299944777e-06j,2.3233494283780604e-08,4.646698856756122e-12,dtn_port_modal_amplitudes,0.0,4.646698856756122e-12
639,bottom,outgoing_down,substrate,4,-3,4,-3,p,2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.3163749713661220e-07-1.2202300935910600e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.3163749713661220e-07-1.2202300935910600e-06j,3.9501946928824638e-01+8.6938860342575441e-01j,7.3234113416609902e-07-1.2050308061719770e-06j,7.322037216706965e-09,1.4644074433413933e-12,dtn_port_modal_amplitudes,0.0,1.4644074433413933e-12
640,bottom,outgoing_down,substrate,4,-2,4,-2,s,2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.4945343514918695e-06+1.7232007160553072e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.4945343514918695e-06+1.7232007160553072e-06j,-6.0294847021648579e-01+7.4473924662946311e-01j,-3.8220800214837046e-07-2.1520396226134084e-06j,1.9012255163435057e-08,3.8024510326870125e-12,dtn_port_modal_amplitudes,0.0,3.8024510326870125e-12
641,bottom,outgoing_down,substrate,4,-2,4,-2,p,2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,5.8470351546848644e-07-7.2498051185753909e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,5.8470351546848644e-07-7.2498051185753909e-07j,-6.0294847021648579e-01+7.4473924662946311e-01j,1.8737535003990102e-07+8.7257754617286724e-07j,3.1698029907417687e-09,6.339605981483539e-13,dtn_port_modal_amplitudes,0.0,6.339605981483539e-13
642,bottom,outgoing_down,substrate,4,-1,4,-1,s,2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.5971875046784417e-06-1.2137078623276261e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,6.5971875046784417e-06-1.2137078623276261e-05j,-9.2661371325488640e-01+2.5050687905021224e-01j,-3.0726227240448465e-06+1.2899024343486575e-05j,7.292969413132531e-07,1.4585938826265064e-10,dtn_port_modal_amplitudes,0.0,1.4585938826265064e-10
643,bottom,outgoing_down,substrate,4,-1,4,-1,p,2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.3435406884912104e-06+2.5640360636444980e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3435406884912104e-06+2.5640360636444980e-06j,-9.2661371325488640e-01+2.5050687905021224e-01j,6.0263455419609251e-07-2.7124371626039772e-06j,3.2023309061703396e-08,6.404661812340681e-12,dtn_port_modal_amplitudes,0.0,6.404661812340681e-12
644,bottom,outgoing_down,substrate,4,0,4,0,s,2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9117725200165521e-01+1.0104230971496643e-03j,-3.9117725200165521e-01-1.0104230971496643e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.0678043618507762e-05+1.7670221039871145e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0678043618507762e-05+1.7670221039871145e-05j,-9.5861011374524108e-01+5.8425837918288301e-02j,9.2036831372585329e-06-1.7562726246673777e-05j,1.6522039618862013e-06,3.304407923772403e-10,dtn_port_modal_amplitudes,0.0,3.304407923772403e-10
645,bottom,outgoing_down,substrate,4,0,4,0,p,2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9117725200165521e-01+1.0104230971496643e-03j,-3.9117725200165521e-01-1.0104230971496643e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.1091852320641027e-15+2.4046386142156615e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1091852320641027e-15+2.4046386142156615e-15j,-9.5861011374524108e-01+5.8425837918288301e-02j,9.2278315554728961e-16-2.3699159720794101e-15j,2.7181258002668703e-26,5.4362516005337415e-30,dtn_port_modal_amplitudes,0.0,5.4362516005337415e-30
646,bottom,outgoing_down,substrate,4,1,4,1,s,2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.5971875218163315e-06-1.2137078602149619e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,6.5971875218163315e-06-1.2137078602149619e-05j,-9.2661371325488640e-01+2.5050687905021224e-01j,-3.0726227452174188e-06+1.2899024328203499e-05j,7.292969402175483e-07,1.4585938804350968e-10,dtn_port_modal_amplitudes,0.0,1.4585938804350968e-10
647,bottom,outgoing_down,substrate,4,1,4,1,p,2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.3435406945309873e-06-2.5640360641030262e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3435406945309873e-06-2.5640360641030262e-06j,-9.2661371325488640e-01+2.5050687905021224e-01j,-6.0263455967776809e-07+2.7124371645418616e-06j,3.202330913271301e-08,6.404661826542603e-12,dtn_port_modal_amplitudes,0.0,6.404661826542603e-12
648,bottom,outgoing_down,substrate,4,2,4,2,s,2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.4945343573603613e-06+1.7232006973489394e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.4945343573603613e-06+1.7232006973489394e-06j,-6.0294847021648579e-01+7.4473924662946311e-01j,-3.8220798467860614e-07-2.1520396157049289e-06j,1.9012254991956274e-08,3.802450998391255e-12,dtn_port_modal_amplitudes,0.0,3.802450998391255e-12
649,bottom,outgoing_down,substrate,4,2,4,2,p,2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-5.8470352342130663e-07+7.2498051015511754e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.8470352342130663e-07+7.2498051015511754e-07j,-6.0294847021648579e-01+7.4473924662946311e-01j,-1.8737534397690006e-07-8.7257755106917210e-07j,3.1698030157049674e-09,6.339606031409936e-13,dtn_port_modal_amplitudes,0.0,6.339606031409936e-13
650,bottom,outgoing_down,substrate,4,3,4,3,s,2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.4464142771577644e-06+2.1970601345477238e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4464142771577644e-06+2.1970601345477238e-06j,3.9501946928824638e-01+8.6938860342575441e-01j,-1.3387372418830432e-06+2.1253776167366660e-06j,2.323349402906889e-08,4.646698805813779e-12,dtn_port_modal_amplitudes,0.0,4.646698805813779e-12
651,bottom,outgoing_down,substrate,4,3,4,3,p,2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.3163748510496372e-07+1.2202301106473840e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.3163748510496372e-07+1.2202301106473840e-06j,3.9501946928824638e-01+8.6938860342575441e-01j,-7.3234115374740838e-07+1.2050308024493790e-06j,7.3220372892810094e-09,1.4644074578562022e-12,dtn_port_modal_amplitudes,0.0,1.4644074578562022e-12
652,bottom,outgoing_down,substrate,4,4,4,4,s,2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-9.9016144544534099e-07-1.1323201265034594e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.9016144544534099e-07-1.1323201265034594e-07j,7.9553636785288406e-01-5.1672885145664971e-01j,-8.4621968774248631e-07+4.2156480239309912e-07j,2.8783087231001847e-09,5.756617446200371e-13,dtn_port_modal_amplitudes,0.0,5.756617446200371e-13
653,bottom,outgoing_down,substrate,4,4,4,4,p,2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-6.8232579595599356e-07-9.2938424047554863e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.8232579595599356e-07-9.2938424047554863e-08j,7.9553636785288406e-01-5.1672885145664971e-01j,-5.9083895052144329e-07+2.7864152856282200e-07j,1.3741993592495734e-09,2.748398718499147e-13,dtn_port_modal_amplitudes,0.0,2.748398718499147e-13
654,bottom,outgoing_down,substrate,4,5,4,5,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-3.1770312253169083e-07-7.5765561513079766e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1770312253169083e-07-7.5765561513079766e-07j,-9.2959403259829909e-01+9.4819525466393023e-02j,3.6717547273695638e-07+6.7418767927253680e-07j,1.4756948232973705e-09,2.9513896465947414e-13,dtn_port_modal_amplitudes,0.0,2.9513896465947414e-13
655,bottom,outgoing_down,substrate,4,5,4,5,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-2.0196846621806362e-07-4.8301838431965399e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.0196846621806362e-07-4.8301838431965399e-07j,-9.2959403259829909e-01+9.4819525466393023e-02j,2.3354825496207655e-07+4.2986045357285020e-07j,5.992572305078207e-10,1.1985144610156416e-13,dtn_port_modal_amplitudes,0.0,1.1985144610156416e-13
656,bottom,outgoing_down,substrate,4,6,4,6,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.6004751962299590e-07+3.3174844641316755e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.6004751962299590e-07+3.3174844641316755e-07j,-4.3765768119456150e-01-7.3977113882172019e-01j,4.4676125668291530e-07+1.9513762170652618e-07j,2.6670502616329105e-10,5.334100523265822e-14,dtn_port_modal_amplitudes,0.0,5.334100523265822e-14
657,bottom,outgoing_down,substrate,4,6,4,6,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.4583575213008793e-08+2.0166579436400894e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.4583575213008793e-08+2.0166579436400894e-07j,-4.3765768119456150e-01-7.3977113882172019e-01j,1.8620518575292094e-07-2.5688096176671276e-08j,3.9647904938606596e-11,7.92958098772132e-15,dtn_port_modal_amplitudes,0.0,7.92958098772132e-15
658,bottom,outgoing_down,substrate,5,-5,5,-5,s,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3711422769912743e-01+2.8826660597857309e-03j,-1.3711422769912743e-01-2.8826660597857309e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,3.2209275281306379e-05+4.3860694187518216e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,3.2209275281306379e-05+4.3860694187518216e-05j,6.2171434435018269e-01-6.3837116989523790e-01j,4.8024371124415202e-05+6.7073499867314350e-06j,3.463536615793221e-06,6.927073231586443e-10,dtn_port_modal_amplitudes,0.0,6.927073231586443e-10
659,bottom,outgoing_down,substrate,5,-5,5,-5,p,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3711422769912743e-01+2.8826660597857309e-03j,-1.3711422769912743e-01-2.8826660597857309e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-9.4115137200093608e-06-1.2416380152833188e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.4115137200093608e-06-1.2416380152833188e-05j,6.2171434435018269e-01-6.3837116989523790e-01j,-1.3777532205806503e-05-1.7114026219938478e-06j,2.839221134760045e-07,5.678442269520091e-11,dtn_port_modal_amplitudes,0.0,5.678442269520091e-11
