p,h_nm,mpi_ranks,solver_profile,side,order_m,order_n,polarization,power,amplitude_real,amplitude_imag,is_propagating
2,4.0,8,default,reflection,-4,0,p,6.054132536134373e-28,1.8230176003757614e-14,-1.9671425182635435e-14,True
2,4.0,8,default,reflection,-4,1,s,6.937396829998412e-13,-9.129772540497455e-07,3.912902719909179e-08,True
2,4.0,8,default,reflection,-4,1,p,3.125894391471161e-14,-1.8961842177082229e-07,-4.088311679651115e-08,True
2,4.0,8,default,reflection,-4,2,s,4.483337530414106e-15,1.8241653399324605e-08,7.274077722881008e-08,True
2,4.0,8,default,reflection,-4,2,p,3.749082327984316e-15,-1.5914898755670747e-09,6.855933870698556e-08,True
2,4.0,8,default,reflection,-4,3,s,1.1481692264800138e-14,8.283089473530567e-08,9.32777299992162e-08,True
2,4.0,8,default,reflection,-4,3,p,7.28930884810608e-15,7.434978699799478e-08,6.596712433786274e-08,True
2,4.0,8,default,reflection,-4,4,s,1.4522279241741992e-14,1.3068881623250658e-07,-7.358432431847457e-08,True
2,4.0,8,default,reflection,-4,4,p,7.872123155470548e-15,5.951234192548695e-08,-9.301489723896998e-08,True
2,4.0,8,default,reflection,-4,5,s,2.1568255131893143e-14,-1.9916654715912496e-07,5.684860538724071e-08,True
2,4.0,8,default,reflection,-4,5,p,6.158220303677493e-15,-1.1039223114862284e-07,7.88692059788871e-09,True
2,4.0,8,default,reflection,-4,6,s,2.523038041629246e-14,-3.3200541103357045e-07,9.856857010089844e-09,True
2,4.0,8,default,reflection,-4,6,p,6.4308761533610594e-15,-1.0771911089922757e-07,1.2851790219129546e-07,True
2,4.0,8,default,reflection,-3,-6,s,2.580663359221675e-15,7.681269836723993e-08,1.3586919570051442e-08,True
2,4.0,8,default,reflection,-3,-6,p,2.8513887383967037e-14,9.474156318771583e-08,2.413612676571464e-07,True
2,4.0,8,default,reflection,-3,-5,s,2.513567330455633e-12,1.8976158375886322e-06,6.890009122236231e-07,True
2,4.0,8,default,reflection,-3,-5,p,2.6007308531866318e-12,-1.92327712002154e-06,-7.197263900172609e-07,True
2,4.0,8,default,reflection,-3,-4,s,3.467874528251872e-15,6.370283169858789e-08,2.534022618720604e-08,True
2,4.0,8,default,reflection,-3,-4,p,1.7581286786364487e-14,-7.494168953928882e-08,-1.3495373370649307e-07,True
2,4.0,8,default,reflection,-3,-3,s,2.7228389067639693e-10,-7.077669487953825e-06,-1.6794978062917547e-05,True
2,4.0,8,default,reflection,-3,-3,p,1.8249384208581574e-10,5.707765395477071e-06,1.3785840159027058e-05,True
2,4.0,8,default,reflection,-3,-2,s,9.756203590767492e-14,-3.265979493441087e-07,7.084768843388644e-08,True
2,4.0,8,default,reflection,-3,-2,p,2.6069721018657055e-14,1.7157676271926508e-07,2.0127636041710814e-08,True
2,4.0,8,default,reflection,-3,-1,s,2.4719804648612474e-11,-4.702185661197128e-06,-2.285921461105875e-06,True
2,4.0,8,default,reflection,-3,-1,p,2.4988795052872384e-12,1.4594870170530473e-06,7.957651648991438e-07,True
2,4.0,8,default,reflection,-3,0,s,5.142567956070399e-10,2.3325722818823595e-05,4.284853883307298e-06,True
2,4.0,8,default,reflection,-3,0,p,3.284535858151619e-28,-3.653390954791875e-15,1.8598028802766717e-14,True
2,4.0,8,default,reflection,-3,1,s,2.471980474281367e-11,-4.702185667304576e-06,-2.2859214713280377e-06,True
2,4.0,8,default,reflection,-3,1,p,2.4988795291471396e-12,-1.4594870249086625e-06,-7.957651670698469e-07,True
2,4.0,8,default,reflection,-3,2,s,9.756203467676237e-14,-3.265979503417959e-07,7.084767389007293e-08,True
2,4.0,8,default,reflection,-3,2,p,2.6069713800406277e-14,-1.7157673875611042e-07,-2.0127635044045752e-08,True
2,4.0,8,default,reflection,-3,3,s,2.7228389103906264e-10,-7.0776694975119906e-06,-1.6794978072060878e-05,True
2,4.0,8,default,reflection,-3,3,p,1.8249384109873036e-10,-5.707765389326529e-06,-1.3785840117899567e-05,True
2,4.0,8,default,reflection,-3,4,s,3.4678769632428845e-15,6.37028524999296e-08,2.5340239013681555e-08,True
2,4.0,8,default,reflection,-3,4,p,1.7581281677045844e-14,7.494169849688734e-08,1.3495370307561597e-07,True
2,4.0,8,default,reflection,-3,5,s,2.513567372764836e-12,1.8976158483658165e-06,6.890009323259855e-07,True
2,4.0,8,default,reflection,-3,5,p,2.600730840667408e-12,1.9232771191997905e-06,7.197263781109224e-07,True
2,4.0,8,default,reflection,-3,6,s,2.5806634077283683e-15,7.681270405035793e-08,1.358689164977944e-08,True
2,4.0,8,default,reflection,-3,6,p,2.851388431130234e-14,-9.474156608001289e-08,-2.413612515135083e-07,True
2,4.0,8,default,reflection,-2,-7,s,4.347916811493915e-14,-4.80988206669388e-07,-6.472710660192303e-08,True
2,4.0,8,default,reflection,-2,-7,p,7.65826595577935e-14,6.346364417748187e-07,-1.1003202303278525e-07,True
2,4.0,8,default,reflection,-2,-6,s,3.0318665086687e-16,-6.836180517812052e-09,2.314459085298204e-08,True
2,4.0,8,default,reflection,-2,-6,p,2.8968591840993236e-15,-7.259813940598325e-08,1.7152922627438114e-08,True
2,4.0,8,default,reflection,-2,-5,s,1.815155275329619e-14,1.5728799477892338e-07,4.1180081717954084e-08,True
2,4.0,8,default,reflection,-2,-5,p,4.107710237658157e-14,-2.4309209130704087e-07,-2.701016249557577e-08,True
2,4.0,8,default,reflection,-2,-4,s,1.2206965063724067e-15,1.3495726536883857e-08,3.67304892793682e-08,True
2,4.0,8,default,reflection,-2,-4,p,1.4899354204387535e-14,-4.7066373384459244e-09,-1.3663038942951546e-07,True
2,4.0,8,default,reflection,-2,-3,s,4.5123138221224446e-14,-2.2717322436321894e-07,6.9080205293073404e-09,True
2,4.0,8,default,reflection,-2,-3,p,7.639418612285176e-14,2.9210809062993167e-07,4.611141746347494e-08,True
2,4.0,8,default,reflection,-2,-2,s,4.2823097909066336e-14,-1.7755877329872296e-07,-1.2168287642447046e-07,True
2,4.0,8,default,reflection,-2,-2,p,2.6345912971646708e-14,1.3013490129430782e-07,1.0756729488307889e-07,True
2,4.0,8,default,reflection,-2,-1,s,2.2966006915479167e-12,1.5479633416546145e-06,-1.1309598758784423e-07,True
2,4.0,8,default,reflection,-2,-1,p,4.747493644241622e-13,-7.046104922187006e-07,3.8788232999800406e-08,True
2,4.0,8,default,reflection,-2,0,s,6.0735954180712695e-12,-2.4768074468201124e-06,4.162841091072919e-07,True
2,4.0,8,default,reflection,-2,0,p,5.230551324428375e-28,2.3025035265304823e-14,3.6163919461163865e-15,True
2,4.0,8,default,reflection,-2,1,s,2.296600731503679e-12,1.547963358753245e-06,-1.1309593884528672e-07,True
2,4.0,8,default,reflection,-2,1,p,4.747493791545141e-13,7.046105033008929e-07,-3.878823085868966e-08,True
2,4.0,8,default,reflection,-2,2,s,4.2823107710897236e-14,-1.7755875818968507e-07,-1.2168294204951738e-07,True
2,4.0,8,default,reflection,-2,2,p,2.634591106196486e-14,-1.3013490024383096e-07,-1.0756728654952868e-07,True
2,4.0,8,default,reflection,-2,3,s,4.5123148056644065e-14,-2.271732493819687e-07,6.9080127169745415e-09,True
2,4.0,8,default,reflection,-2,3,p,7.639417267791853e-14,-2.9210807630657844e-07,-4.61113413070453e-08,True
2,4.0,8,default,reflection,-2,4,s,1.2206975168887454e-15,1.3495710572612109e-08,3.673051240059338e-08,True
2,4.0,8,default,reflection,-2,4,p,1.4899361958286688e-14,4.706632822786199e-09,1.36630425179744e-07,True
2,4.0,8,default,reflection,-2,5,s,1.815154502318076e-14,1.5728795235401264e-07,4.118010706971372e-08,True
2,4.0,8,default,reflection,-2,5,p,4.107709498258251e-14,2.430920719900092e-07,2.7010137010021752e-08,True
2,4.0,8,default,reflection,-2,6,s,3.0318713963397295e-16,-6.836204611856355e-09,2.3144604019609547e-08,True
2,4.0,8,default,reflection,-2,6,p,2.896862931896487e-15,7.259817401116151e-08,-1.7152986021035044e-08,True
2,4.0,8,default,reflection,-2,7,s,4.347915752847197e-14,-4.809881548513551e-07,-6.472704864906931e-08,True
2,4.0,8,default,reflection,-2,7,p,7.658262383916836e-14,-6.346362660913849e-07,1.1003215704843803e-07,True
2,4.0,8,default,reflection,-1,-7,s,9.316657647221039e-11,1.3145017608189384e-05,1.1829756077265437e-05,True
2,4.0,8,default,reflection,-1,-7,p,2.9285164119337217e-10,-2.2735508617648105e-05,-2.158979388602688e-05,True
2,4.0,8,default,reflection,-1,-6,s,1.802491877337466e-15,5.328334303195054e-08,1.787140133531654e-08,True
2,4.0,8,default,reflection,-1,-6,p,1.225599904991465e-13,-9.826238547748252e-08,-4.528863463480521e-07,True
2,4.0,8,default,reflection,-1,-5,s,1.0420992832255848e-10,7.955744313996917e-06,-8.965056321553503e-06,True
2,4.0,8,default,reflection,-1,-5,p,1.3553192293749276e-09,-2.8684658400791937e-05,3.2336717726627076e-05,True
2,4.0,8,default,reflection,-1,-4,s,3.4606526251784324e-14,-1.9505626734573943e-07,6.00760541457996e-08,True
2,4.0,8,default,reflection,-1,-4,p,4.699945099639186e-13,7.318702609355603e-07,1.7349664032713717e-07,True
2,4.0,8,default,reflection,-1,-3,s,2.879209424990109e-12,-1.6009816572680676e-06,-7.878983639299052e-07,True
2,4.0,8,default,reflection,-1,-3,p,2.3603952619335452e-11,4.4226106967167725e-06,2.5578418719750343e-06,True
2,4.0,8,default,reflection,-1,-2,s,5.554556392026118e-13,7.476079342950516e-07,-1.5400765523862022e-07,True
2,4.0,8,default,reflection,-1,-2,p,1.823647942668758e-12,-1.3619839127356396e-06,2.4059320082242095e-07,True
2,4.0,8,default,reflection,-1,-1,s,1.5689438867690185e-08,9.584010962304357e-05,-8.245067878180648e-05,True
2,4.0,8,default,reflection,-1,-1,p,1.507246678714271e-08,-9.398104963231653e-05,8.076180979287797e-05,True
2,4.0,8,default,reflection,-1,0,s,8.857707759176054e-08,-0.00020289140937479445,0.0002196144697889016,True
2,4.0,8,default,reflection,-1,0,p,3.665710795531099e-28,8.012835297630137e-15,1.7485774003439153e-14,True
2,4.0,8,default,reflection,-1,1,s,1.5689438864749988e-08,9.584010966372113e-05,-8.245067871635899e-05,True
2,4.0,8,default,reflection,-1,1,p,1.507246678541637e-08,9.398104967011652e-05,-8.076180973800262e-05,True
2,4.0,8,default,reflection,-1,2,s,5.55455632729156e-13,7.476079349283791e-07,-1.5400763011913446e-07,True
2,4.0,8,default,reflection,-1,2,p,1.8236478714507366e-12,1.3619838901387006e-06,-2.405931734949038e-07,True
2,4.0,8,default,reflection,-1,3,s,2.8792095302017902e-12,-1.6009816791046892e-06,-7.878983933921664e-07,True
2,4.0,8,default,reflection,-1,3,p,2.3603952718052925e-11,-4.422610715859964e-06,-2.557841860214986e-06,True
2,4.0,8,default,reflection,-1,4,s,3.460652851157449e-14,-1.9505627308384041e-07,6.007605815419864e-08,True
2,4.0,8,default,reflection,-1,4,p,4.699945296181958e-13,-7.318702767877801e-07,-1.7349664163676594e-07,True
2,4.0,8,default,reflection,-1,5,s,1.0420992789801824e-10,7.955744285284557e-06,-8.96505631439102e-06,True
2,4.0,8,default,reflection,-1,5,p,1.3553192270258871e-09,2.8684658386152277e-05,-3.2336717689539644e-05,True
2,4.0,8,default,reflection,-1,6,s,1.8024923919756227e-15,5.328334586434756e-08,1.7871418120782408e-08,True
2,4.0,8,default,reflection,-1,6,p,1.2255997197263363e-13,9.826238068911083e-08,4.528863115458041e-07,True
2,4.0,8,default,reflection,-1,7,s,9.316657605655948e-11,1.3145017560051048e-05,1.1829756071784871e-05,True
2,4.0,8,default,reflection,-1,7,p,2.9285164139363694e-10,2.273550861212368e-05,2.1589793907412802e-05,True
2,4.0,8,default,reflection,0,-7,s,6.1623717318968465e-28,1.769589435010956e-14,-3.9635431761881374e-14,True
2,4.0,8,default,reflection,0,-7,p,2.982997622288699e-10,2.870712291293865e-05,9.377453211541543e-06,True
2,4.0,8,default,reflection,0,-6,s,4.197769417755294e-28,2.662866336528807e-14,-2.5946258984140796e-15,True
2,4.0,8,default,reflection,0,-6,p,2.257645621613396e-13,2.639860692477106e-07,5.615093049262345e-07,True
2,4.0,8,default,reflection,0,-5,s,6.824315495018325e-29,4.8593349691427945e-15,8.29940403731517e-15,True
2,4.0,8,default,reflection,0,-5,p,3.935017496018418e-09,3.9769332726127634e-05,-6.125128104053451e-05,True
2,4.0,8,default,reflection,0,-4,s,6.387885888244092e-28,1.816671647241839e-14,-2.0710592454515692e-14,True
2,4.0,8,default,reflection,0,-4,p,1.2198582060801452e-12,-1.2038829075987553e-06,-2.2953930031685807e-09,True
2,4.0,8,default,reflection,0,-3,s,3.217872775422381e-29,2.0394747159810656e-15,-5.570891687585974e-15,True
2,4.0,8,default,reflection,0,-3,p,4.422964222752379e-10,-2.1457482142235616e-05,-4.829263465583392e-06,True
2,4.0,8,default,reflection,0,-2,s,6.400158777845277e-29,-1.9119605527657182e-15,7.925571217335676e-15,True
2,4.0,8,default,reflection,0,-2,p,5.150888206662053e-12,2.2165095485020506e-06,-6.607986952409743e-07,True
2,4.0,8,default,reflection,0,-1,s,2.261404319056766e-28,-1.954408747459785e-15,-1.4980321258984283e-14,True
2,4.0,8,default,reflection,0,-1,p,8.678004375206275e-08,0.00020095605462032282,-0.00021725208135444513,True
2,4.0,8,default,reflection,0,0,x,1.6234349284189464e-28,1.150697812027106e-14,-5.471101112344549e-15,True
2,4.0,8,default,reflection,0,0,y,4.544821057062937e-07,0.00019512481752026467,-0.0006452971496093696,True
2,4.0,8,default,reflection,0,1,s,9.399241808679191e-29,1.2185093150199397e-15,-9.663128225337955e-15,True
2,4.0,8,default,reflection,0,1,p,8.678004376822778e-08,-0.00020095605464356725,0.00021725208137049134,True
2,4.0,8,default,reflection,0,2,s,6.644449036126807e-30,2.073762759666194e-15,1.612528550013607e-15,True
2,4.0,8,default,reflection,0,2,p,5.1508882650176275e-12,-2.21650955299166e-06,6.607987260400342e-07,True
2,4.0,8,default,reflection,0,3,s,4.970131569490727e-28,-1.9476129703047822e-16,-2.3314197282461232e-14,True
2,4.0,8,default,reflection,0,3,p,4.422964212948067e-10,2.145748211608992e-05,4.829263470732342e-06,True
2,4.0,8,default,reflection,0,4,s,2.2654765603952814e-30,8.141821610011013e-16,1.4243482738581778e-15,True
2,4.0,8,default,reflection,0,4,p,1.2198581963064616e-12,1.2038829027303282e-06,2.2954169014549505e-09,True
2,4.0,8,default,reflection,0,5,s,1.7384372353891239e-28,1.247092944439754e-14,8.949564967790499e-15,True
2,4.0,8,default,reflection,0,5,p,3.935017497418946e-09,-3.97693327389057e-05,6.125128104773317e-05,True
2,4.0,8,default,reflection,0,6,s,7.384836973109595e-29,1.281290827978105e-15,-1.1148409037991744e-14,True
2,4.0,8,default,reflection,0,6,p,2.2576460046036483e-13,-2.6398607279350726e-07,-5.615093614139043e-07,True
2,4.0,8,default,reflection,0,7,s,6.212900173071388e-28,3.9103545473935134e-14,-1.9247692309325228e-14,True
2,4.0,8,default,reflection,0,7,p,2.9829976215989163e-10,-2.8707122889924817e-05,-9.377453270748706e-06,True
2,4.0,8,default,reflection,1,-7,s,9.316657609974462e-11,-1.3145017571286337e-05,-1.182975606542737e-05,True
2,4.0,8,default,reflection,1,-7,p,2.928516407841515e-10,-2.2735508625382837e-05,-2.1589793846069395e-05,True
2,4.0,8,default,reflection,1,-6,s,1.8024888232139345e-15,-5.328329024601686e-08,-1.7871408986837204e-08,True
2,4.0,8,default,reflection,1,-6,p,1.2255998689607788e-13,-9.826238987936269e-08,-4.52886338422525e-07,True
2,4.0,8,default,reflection,1,-5,s,1.042099278205001e-10,-7.955744273089627e-06,8.965056319252748e-06,True
2,4.0,8,default,reflection,1,-5,p,1.3553192291101122e-09,-2.8684658412548093e-05,3.2336717710553664e-05,True
2,4.0,8,default,reflection,1,-4,s,3.460652956551402e-14,1.9505627345665003e-07,-6.007606750231056e-08,True
2,4.0,8,default,reflection,1,-4,p,4.699944835506774e-13,7.318702449468232e-07,1.734966161468061e-07,True
2,4.0,8,default,reflection,1,-3,s,2.8792094488699783e-12,1.6009816530007168e-06,7.878983893589842e-07,True
2,4.0,8,default,reflection,1,-3,p,2.3603952913837005e-11,4.42261073373862e-06,2.557841871623805e-06,True
2,4.0,8,default,reflection,1,-2,s,5.554555730912665e-13,-7.476078972768341e-07,1.5400760979874738e-07,True
2,4.0,8,default,reflection,1,-2,p,1.823647858528361e-12,-1.3619838664045029e-06,2.4059327968342583e-07,True
2,4.0,8,default,reflection,1,-1,s,1.5689438869415495e-08,-9.584010962846327e-05,8.245067878616536e-05,True
2,4.0,8,default,reflection,1,-1,p,1.5072466794486524e-08,-9.398104967893387e-05,8.076180978494805e-05,True
2,4.0,8,default,reflection,1,0,s,8.857707760822939e-08,0.0002028914093712217,-0.00021961446983004355,True
2,4.0,8,default,reflection,1,0,p,5.460264170779419e-29,-6.595367228848648e-15,3.4070875358052727e-15,True
2,4.0,8,default,reflection,1,1,s,1.568943886020568e-08,-9.584010961774387e-05,8.245067874172852e-05,True
2,4.0,8,default,reflection,1,1,p,1.5072466779461143e-08,9.398104964387665e-05,-8.076180973097756e-05,True
2,4.0,8,default,reflection,1,2,s,5.55455630478353e-13,-7.476079277163753e-07,1.5400765746375126e-07,True
2,4.0,8,default,reflection,1,2,p,1.823647964765447e-12,1.3619839156955822e-06,-2.4059323223470815e-07,True
2,4.0,8,default,reflection,1,3,s,2.879209442265589e-12,1.6009816504150048e-06,7.878983899783535e-07,True
2,4.0,8,default,reflection,1,3,p,2.3603952725322883e-11,-4.4226107153217055e-06,-2.557841862717168e-06,True
2,4.0,8,default,reflection,1,4,s,3.460652530970547e-14,1.950562708310265e-07,-6.00760333917695e-08,True
2,4.0,8,default,reflection,1,4,p,4.699944924017296e-13,-7.318702506657269e-07,-1.7349662272639406e-07,True
2,4.0,8,default,reflection,1,5,s,1.0420992811403984e-10,-7.955744290715156e-06,8.965056326181422e-06,True
2,4.0,8,default,reflection,1,5,p,1.3553192294396715e-09,2.8684658423083096e-05,-3.233671770823357e-05,True
2,4.0,8,default,reflection,1,6,s,1.8024906857878457e-15,-5.328331396328635e-08,-1.7871429587169297e-08,True
2,4.0,8,default,reflection,1,6,p,1.2255996468908405e-13,9.826235922866862e-08,4.528863021113873e-07,True
2,4.0,8,default,reflection,1,7,s,9.316657620725156e-11,-1.3145017579757305e-05,-1.1829756071267271e-05,True
2,4.0,8,default,reflection,1,7,p,2.928516413646703e-10,2.2735508609294636e-05,2.1589793908140146e-05,True
2,4.0,8,default,reflection,2,-7,s,4.347915070439644e-14,4.809881136068382e-07,6.472706956962244e-08,True
2,4.0,8,default,reflection,2,-7,p,7.658264121666253e-14,6.34636338434767e-07,-1.1003216757012811e-07,True
2,4.0,8,default,reflection,2,-6,s,3.0318637920626794e-16,6.836217221127191e-09,-2.3144568738346197e-08,True
2,4.0,8,default,reflection,2,-6,p,2.8968617171334357e-15,-7.259816240923075e-08,1.7152967104858934e-08,True
2,4.0,8,default,reflection,2,-5,s,1.8151553718792713e-14,-1.5728799996145198e-07,-4.1180078995978596e-08,True
2,4.0,8,default,reflection,2,-5,p,4.107709642209413e-14,-2.4309207056246866e-07,-2.701018866657775e-08,True
2,4.0,8,default,reflection,2,-4,s,1.220698018473078e-15,-1.349570114518144e-08,-3.6730524429500636e-08,True
2,4.0,8,default,reflection,2,-4,p,1.489936716862082e-14,-4.706639451934746e-09,-1.3663044886968548e-07,True
2,4.0,8,default,reflection,2,-3,s,4.5123128722175356e-14,2.2717320003472232e-07,-6.908033513144317e-09,True
2,4.0,8,default,reflection,2,-3,p,7.639417201253466e-14,2.921080669736637e-07,4.611139217011394e-08,True
2,4.0,8,default,reflection,2,-2,s,4.282309475306819e-14,1.7755876925540054e-07,1.2168286829317043e-07,True
2,4.0,8,default,reflection,2,-2,p,2.63459147641776e-14,1.3013488865839277e-07,1.0756731918523007e-07,True
2,4.0,8,default,reflection,2,-1,s,2.2966007498556806e-12,-1.5479633610368277e-06,1.1309599269434975e-07,True
2,4.0,8,default,reflection,2,-1,p,4.747493319677757e-13,-7.046104674535701e-07,3.8788244020565644e-08,True
2,4.0,8,default,reflection,2,0,s,6.07359540018463e-12,2.4768074462318438e-06,-4.162840902950106e-07,True
2,4.0,8,default,reflection,2,0,p,7.745171909245332e-28,-1.983378527401081e-14,-2.027345590460238e-14,True
2,4.0,8,default,reflection,2,1,s,2.2966007598446236e-12,-1.547963363544255e-06,1.1309600469709538e-07,True
