auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
621,bottom,outgoing_down,substrate,3,1,3,1,p,1.8849555921538758e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.2036478942776917e-01+9.4026555135613547e-04j,-4.2036478942776917e-01-9.4026555135613547e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.0543628032661869e-04-3.3784322398929125e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0543628032661869e-04-3.3784322398929125e-04j,-4.8251978603356227e-01-8.6518498699849899e-01j,-3.9142395538143690e-04-1.4724345371203916e-05j,0.0006928818099854565,1.3857636199709134e-07,dtn_port_modal_amplitudes,0.0,1.3857636199709134e-07
622,bottom,outgoing_down,substrate,3,2,3,2,s,1.8849555921538758e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.0603336614299962e-01+9.7345332541662040e-04j,-4.0603336614299962e-01-9.7345332541662040e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,3.7323657162582457e-06-1.0734142744511976e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7323657162582457e-06-1.0734142744511976e-06j,-6.0094286848200285e-01-7.8713842531683220e-01j,-3.0878641814562408e-06-2.2928278194438153e-06j,6.452254470805148e-08,1.2904508941610299e-11,dtn_port_modal_amplitudes,0.0,1.2904508941610299e-11
623,bottom,outgoing_down,substrate,3,2,3,2,p,1.8849555921538758e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.0603336614299962e-01+9.7345332541662040e-04j,-4.0603336614299962e-01-9.7345332541662040e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.4623561474149146e-06-5.7623764514694239e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,2.4623561474149146e-06-5.7623764514694239e-07j,-6.0094286848200285e-01-7.8713842531683220e-01j,-1.9333141590610558e-06-1.5919292370434793e-06j,2.735821036668698e-08,5.471642073337396e-12,dtn_port_modal_amplitudes,0.0,5.471642073337396e-12
624,bottom,outgoing_down,substrate,3,3,3,3,s,1.8849555921538758e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.8095145951792858e-01+1.0375456521473320e-03j,-3.8095145951792858e-01-1.0375456521473320e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,7.4722426752365048e-05+1.8492831500091259e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4722426752365048e-05+1.8492831500091259e-04j,-7.7700665153760295e-01-6.1296294267105667e-01j,5.5294381540540518e-05-1.8949260939900232e-04j,0.0001594657093057855,3.189314186115711e-08,dtn_port_modal_amplitudes,0.0,3.189314186115711e-08
625,bottom,outgoing_down,substrate,3,3,3,3,p,1.8849555921538758e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.8095145951792858e-01+1.0375456521473320e-03j,-3.8095145951792858e-01-1.0375456521473320e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.1275496024778623e-05+1.5096850561717163e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,6.1275496024778623e-05+1.5096850561717163e-04j,-7.7700665153760295e-01-6.1296294267105667e-01j,4.4926631466234537e-05-1.5486314139421126e-04j,0.00010641026146690991,2.1282052293381986e-08,dtn_port_modal_amplitudes,0.0,2.1282052293381986e-08
626,bottom,outgoing_down,substrate,3,4,3,4,s,1.8849555921538758e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.4276723208213405e-01+1.1531281100035143e-03j,-3.4276723208213405e-01-1.1531281100035143e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.6797456564786093e-07+1.6595811386532584e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.6797456564786093e-07+1.6595811386532584e-06j,-9.4835845410302411e-01-2.7895804079833464e-01j,-3.6019751429396690e-07-1.8160062874076536e-06j,1.2621646359782537e-08,2.5243292719565077e-12,dtn_port_modal_amplitudes,0.0,2.5243292719565077e-12
627,bottom,outgoing_down,substrate,3,4,3,4,p,1.8849555921538758e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.4276723208213405e-01+1.1531281100035143e-03j,-3.4276723208213405e-01-1.1531281100035143e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,7.4788307467181675e-07+2.2506955063762053e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4788307467181675e-07+2.2506955063762053e-06j,-9.4835845410302411e-01-2.7895804079833464e-01j,-8.1411627653258820e-08-2.3430941083402458e-06j,2.0240752161245476e-08,4.048150432249096e-12,dtn_port_modal_amplitudes,0.0,4.048150432249096e-12
628,bottom,outgoing_down,substrate,3,5,3,5,s,1.8849555921538758e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.8628547986598113e-01+1.3806307280656977e-03j,-2.8628547986598113e-01-1.3806307280656977e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.3567981541399242e-05-5.1332474231892771e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.3567981541399242e-05-5.1332474231892771e-05j,-9.4822125018063363e-01+2.7136983909883400e-01j,-8.4175756485659013e-06+5.5070182249804332e-05j,9.545226712093639e-06,1.909045342418728e-09,dtn_port_modal_amplitudes,0.0,1.909045342418728e-09
629,bottom,outgoing_down,substrate,3,5,3,5,p,1.8849555921538758e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.8628547986598113e-01+1.3806307280656977e-03j,-2.8628547986598113e-01-1.3806307280656977e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.4055144090124560e-05-5.2632871466692863e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.4055144090124560e-05-5.2632871466692863e-05j,-9.4822125018063363e-01+2.7136983909883400e-01j,-8.5266249411871371e-06+5.6435447763980479e-05j,1.0019115755240727e-05,2.0038231510481458e-09,dtn_port_modal_amplitudes,0.0,2.0038231510481458e-09
630,bottom,outgoing_down,substrate,3,6,3,6,s,1.8849555921538758e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.9630401061771338e-01+2.0134816871965710e-03j,-1.9630401061771338e-01-2.0134816871965710e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-3.0929917771813092e-07-1.9396193145398297e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.0929917771813092e-07-1.9396193145398297e-07j,-3.7464292707055397e-01+9.0563408174461468e-01j,2.9153528496657579e-07-2.0744541105694555e-07j,2.699931102035739e-10,5.3998622040714795e-14,dtn_port_modal_amplitudes,0.0,5.3998622040714795e-14
631,bottom,outgoing_down,substrate,3,6,3,6,p,1.8849555921538758e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.9630401061771338e-01+2.0134816871965710e-03j,-1.9630401061771338e-01-2.0134816871965710e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-5.2055496286195019e-07-3.7289054531133921e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.2055496286195019e-07-3.7289054531133921e-07j,-3.7464292707055397e-01+9.0563408174461468e-01j,5.3272462158198792e-07-3.3173151041670907e-07j,8.305663896155294e-10,1.661132779231059e-13,dtn_port_modal_amplitudes,0.0,1.661132779231059e-13
632,bottom,outgoing_down,substrate,4,-6,4,-6,s,2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-5.8452982548022211e-07+3.2544322355776840e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.8452982548022211e-07+3.2544322355776840e-08j,4.8364785763862383e-01+8.3258481574728171e-01j,-3.0980250645159267e-07-4.7093066526056922e-07j,3.565652399821338e-10,7.131304799642677e-14,dtn_port_modal_amplitudes,0.0,7.131304799642677e-14
633,bottom,outgoing_down,substrate,4,-6,4,-6,p,2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.7528913097427347e-07-1.0963749562039572e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.7528913097427347e-07-1.0963749562039572e-07j,4.8364785763862383e-01+8.3258481574728171e-01j,1.7606072675314407e-07+9.2917128941048216e-08j,4.447169504950963e-11,8.894339009901927e-15,dtn_port_modal_amplitudes,0.0,8.894339009901927e-15
634,bottom,outgoing_down,substrate,4,-5,4,-5,s,2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.0308522160906094e-07-8.2742282397670141e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0308522160906094e-07-8.2742282397670141e-07j,-6.7732708197908964e-01+7.1265747931378742e-01j,6.5949147640956467e-07+4.8697143274062060e-07j,1.682829870430936e-09,3.3656597408618726e-13,dtn_port_modal_amplitudes,0.0,3.3656597408618726e-13
635,bottom,outgoing_down,substrate,4,-5,4,-5,p,2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.1955763773311861e-08+5.2396335571596512e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,6.1955763773311861e-08+5.2396335571596512e-07j,-6.7732708197908964e-01+7.1265747931378742e-01j,-4.1537072102569614e-07-3.1074133235141751e-07j,6.737953396026141e-10,1.3475906792052285e-13,dtn_port_modal_amplitudes,0.0,1.3475906792052285e-13
636,bottom,outgoing_down,substrate,4,-4,4,-4,s,2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-9.2460265033252394e-07-3.6472203038702963e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.2460265033252394e-07-3.6472203038702963e-07j,-9.7668453528683474e-01+1.4163488804806326e-01j,9.5470247380752618e-07+2.2526237388863725e-07j,3.098561340276158e-09,6.197122680552317e-13,dtn_port_modal_amplitudes,0.0,6.197122680552317e-13
637,bottom,outgoing_down,substrate,4,-4,4,-4,p,2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.3680270331916672e-07+2.6648011831968336e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,6.3680270331916672e-07+2.6648011831968336e-07j,-9.7668453528683474e-01+1.4163488804806326e-01j,-6.5969823408592351e-07-1.7007353093092649e-07j,1.4946220410612927e-09,2.989244082122586e-13,dtn_port_modal_amplitudes,0.0,2.989244082122586e-13
638,bottom,outgoing_down,substrate,4,-3,4,-3,s,2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.1159212882552384e-07+2.5065651859726074e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.1159212882552384e-07+2.5065651859726074e-06j,-9.4835845410302377e-01-2.7895804079833547e-01j,-7.0453743242921979e-08-2.6035224350619587e-06j,2.4978351091234114e-08,4.9956702182468236e-12,dtn_port_modal_amplitudes,0.0,4.9956702182468236e-12
639,bottom,outgoing_down,substrate,4,-3,4,-3,p,2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.7720908370295643e-07-1.4013260927740533e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.7720908370295643e-07-1.4013260927740533e-06j,-9.4835845410302377e-01-2.7895804079833547e-01j,6.1654087544619873e-08+1.4620807580783770e-06j,7.88565009431252e-09,1.5771300188625044e-12,dtn_port_modal_amplitudes,0.0,1.5771300188625044e-12
640,bottom,outgoing_down,substrate,4,-2,4,-2,s,2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.9210210382806260e-06+1.2213446484495598e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9210210382806260e-06+1.2213446484495598e-06j,-8.3676593415347811e-01-5.2792927326769790e-01j,2.2522285562907407e-06-7.8163550117977786e-09j,2.0187198117536844e-08,4.0374396235073695e-12,dtn_port_modal_amplitudes,0.0,4.0374396235073695e-12
641,bottom,outgoing_down,substrate,4,-2,4,-2,p,2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,7.6664737162950471e-07-5.2364698667562453e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,7.6664737162950471e-07-5.2364698667562453e-07j,-8.3676593415347811e-01-5.2792927326769790e-01j,-9.1795297721235353e-07+3.3434370215327765e-08j,3.357859520777925e-09,6.715719041555852e-13,dtn_port_modal_amplitudes,0.0,6.715719041555852e-13
642,bottom,outgoing_down,substrate,4,-1,4,-1,s,2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,9.9555646508477143e-06-9.5701695098253334e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,9.9555646508477143e-06-9.5701695098253334e-06j,-7.4454699198637742e-01-6.5221442176757782e-01j,-1.3654188287383008e-05+6.3227807921781586e-07j,7.749679210021152e-07,1.5499358420042307e-10,dtn_port_modal_amplitudes,0.0,1.5499358420042307e-10
643,bottom,outgoing_down,substrate,4,-1,4,-1,p,2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-2.0543312722615641e-06+2.0348105385773519e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.0543312722615641e-06+2.0348105385773519e-06j,-7.4454699198637742e-01-6.5221442176757782e-01j,2.8566789481306967e-06-1.7514758290281943e-07j,3.397614197019984e-08,6.795228394039968e-12,dtn_port_modal_amplitudes,0.0,6.795228394039968e-12
644,bottom,outgoing_down,substrate,4,0,4,0,s,2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9117725200165521e-01+1.0104230971496643e-03j,-3.9117725200165521e-01-1.0104230971496643e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.5590693656244536e-05+1.3518781329241024e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.5590693656244536e-05+1.3518781329241024e-05j,-7.1056929492639742e-01-6.8926456284293680e-01j,2.0396285101799705e-05+1.1400817300065983e-06j,1.753696552142715e-06,3.5073931042854304e-10,dtn_port_modal_amplitudes,0.0,3.5073931042854304e-10
645,bottom,outgoing_down,substrate,4,0,4,0,p,2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9117725200165521e-01+1.0104230971496643e-03j,-3.9117725200165521e-01-1.0104230971496643e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.7729393838619619e-14-2.8733669020687169e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.7729393838619619e-14-2.8733669020687169e-15j,-7.1056929492639742e-01-6.8926456284293680e-01j,-1.4578472861022118e-14-1.0178516599978594e-14j,1.328522151367842e-24,2.6570443027356843e-28,dtn_port_modal_amplitudes,0.0,2.6570443027356843e-28
646,bottom,outgoing_down,substrate,4,1,4,1,s,2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,9.9555646437586804e-06-9.5701695119125174e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,9.9555646437586804e-06-9.5701695119125174e-06j,-7.4454699198637742e-01-6.5221442176757782e-01j,-1.3654188283466182e-05+6.3227808539539316e-07j,7.74967920590856e-07,1.5499358411817123e-10,dtn_port_modal_amplitudes,0.0,1.5499358411817123e-10
647,bottom,outgoing_down,substrate,4,1,4,1,p,2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.0543312595701057e-06-2.0348105474037351e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0543312595701057e-06-2.0348105474037351e-06j,-7.4454699198637742e-01-6.5221442176757782e-01j,-2.8566789444380037e-06+1.7514759775202867e-07j,3.3976141904265516e-08,6.795228380853104e-12,dtn_port_modal_amplitudes,0.0,6.795228380853104e-12
648,bottom,outgoing_down,substrate,4,2,4,2,s,2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.9210210202804682e-06+1.2213446467947384e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9210210202804682e-06+1.2213446467947384e-06j,-8.3676593415347811e-01-5.2792927326769790e-01j,2.2522285403551931e-06-7.8163631299099876e-09j,2.0187197832378004e-08,4.037439566475602e-12,dtn_port_modal_amplitudes,0.0,4.037439566475602e-12
649,bottom,outgoing_down,substrate,4,2,4,2,p,2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-7.6664736408383632e-07+5.2364697044850477e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.6664736408383632e-07+5.2364697044850477e-07j,-8.3676593415347811e-01-5.2792927326769790e-01j,9.1795296233162376e-07-3.3434360620605942e-08j,3.357859409501847e-09,6.715718819003695e-13,dtn_port_modal_amplitudes,0.0,6.715718819003695e-13
650,bottom,outgoing_down,substrate,4,3,4,3,s,2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.1159215054490868e-07+2.5065651759342001e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.1159215054490868e-07+2.5065651759342001e-06j,-9.4835845410302377e-01-2.7895804079833547e-01j,-7.0453766640978632e-08-2.6035224316007474e-06j,2.497835103700909e-08,4.9956702074018185e-12,dtn_port_modal_amplitudes,0.0,4.9956702074018185e-12
651,bottom,outgoing_down,substrate,4,3,4,3,p,2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,4.7720906737766597e-07+1.4013260811578218e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,4.7720906737766597e-07+1.4013260811578218e-06j,-9.4835845410302377e-01-2.7895804079833547e-01j,-6.1654075302833798e-08-1.4620807425079548e-06j,7.885649921095737e-09,1.5771299842191478e-12,dtn_port_modal_amplitudes,0.0,1.5771299842191478e-12
652,bottom,outgoing_down,substrate,4,4,4,4,s,2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-9.2460263665151227e-07-3.6472200243944070e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.2460263665151227e-07-3.6472200243944070e-07j,-9.7668453528683474e-01+1.4163488804806326e-01j,9.5470245648714004e-07+2.2526234853036789e-07j,3.0985611969856964e-09,6.197122393971394e-13,dtn_port_modal_amplitudes,0.0,6.197122393971394e-13
653,bottom,outgoing_down,substrate,4,4,4,4,p,2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-6.3680269098092758e-07-2.6648012072533618e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.3680269098092758e-07-2.6648012072533618e-07j,-9.7668453528683474e-01+1.4163488804806326e-01j,6.5969822237608043e-07+1.7007353502801548e-07j,1.4946219957959118e-09,2.9892439915918244e-13,dtn_port_modal_amplitudes,0.0,2.9892439915918244e-13
654,bottom,outgoing_down,substrate,4,5,4,5,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.0308523073390417e-07-8.2742282325110747e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0308523073390417e-07-8.2742282325110747e-07j,-6.7732708197908964e-01+7.1265747931378742e-01j,6.5949148207296820e-07+4.8697142574626827e-07j,1.682829872078117e-09,3.3656597441562345e-13,dtn_port_modal_amplitudes,0.0,3.3656597441562345e-13
655,bottom,outgoing_down,substrate,4,5,4,5,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-6.1955770017154934e-08-5.2396336108046438e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.1955770017154934e-08-5.2396336108046438e-07j,-6.7732708197908964e-01+7.1265747931378742e-01j,4.1537072907787069e-07+3.1074133153521672e-07j,6.737953550820818e-10,1.3475907101641638e-13,dtn_port_modal_amplitudes,0.0,1.3475907101641638e-13
656,bottom,outgoing_down,substrate,4,6,4,6,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-5.8452984836134620e-07+3.2544335999966520e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.8452984836134620e-07+3.2544335999966520e-08j,4.8364785763862383e-01+8.3258481574728171e-01j,-3.0980252887794451e-07-4.7093067771206255e-07j,3.565652687349217e-10,7.131305374698436e-14,dtn_port_modal_amplitudes,0.0,7.131305374698436e-14
657,bottom,outgoing_down,substrate,4,6,4,6,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.7528908869159391e-07+1.0963748226695931e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.7528908869159391e-07+1.0963748226695931e-07j,4.8364785763862383e-01+8.3258481574728171e-01j,-1.7606069518534831e-07-9.2917100195492137e-08j,4.4471676581691037e-11,8.89433531633821e-15,dtn_port_modal_amplitudes,0.0,8.89433531633821e-15
658,bottom,outgoing_down,substrate,5,-5,5,-5,s,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3711422769912743e-01+2.8826660597857309e-03j,-1.3711422769912743e-01-2.8826660597857309e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.4573811141239262e-05+5.4036301713693542e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4573811141239262e-05+5.4036301713693542e-05j,1.9269468320661312e-01+9.5228457230469921e-01j,-4.8649640545378228e-05+2.4290923549861634e-05j,4.355457053270752e-06,8.710914106541507e-10,dtn_port_modal_amplitudes,0.0,8.710914106541507e-10
659,bottom,outgoing_down,substrate,5,-5,5,-5,p,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3711422769912743e-01+2.8826660597857309e-03j,-1.3711422769912743e-01-2.8826660597857309e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.0253185540938246e-06-1.5214307843806994e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.0253185540938246e-06-1.5214307843806994e-05j,1.9269468320661312e-01+9.5228457230469921e-01j,1.3712693154364962e-05-6.7649649878456851e-06j,3.443943020040163e-07,6.887886040080327e-11,dtn_port_modal_amplitudes,0.0,6.887886040080327e-11
660,bottom,outgoing_down,substrate,5,-4,5,-4,s,3.1415926535897931e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.3307821275853752e-01+1.6958021336446396e-03j,-2.3307821275853752e-01-1.6958021336446396e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-9.9292856320004318e-08-9.6876028945924664e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.9292856320004318e-08-9.6876028945924664e-07j,-6.7732708197908964e-01+7.1265747931378742e-01j,7.5764800657791928e-07+5.8540578329776940e-07j,2.2954468045768683e-09,4.590893609153737e-13,dtn_port_modal_amplitudes,0.0,4.590893609153737e-13
